adult,senior,child,dis_base,NORTH_EAST,NORTH_WEST,YORKSHIRE,EAST_MIDLANDS,WEST_MIDLANDS,EAST_OF_ENGLAND,LONDON,SOUTH_EAST,SOUTH_WEST,WALES,SCOTLAND,NORTHERN_IRELAND,mean_pct_loss
142.5091033599828,221.15722226543932,67.28579059713638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04558805404189142
139.0113867795815,208.48182098495522,64.49150504602072,81.47468732656048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04263609974061992
135.3309730064624,204.89112374388625,60.92562237592815,81.73605159408916,5.242963374422915,1.2685173627202673,4.031424026582997,3.6679648273427623,0.6318225301325198,2.285218211672746,10.372857754494225,3.808130888890837,3.089719023329529,2.6791160076711895,0.0,0.11497598630269001,0.04249491970249063
